what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656249094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656258246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332656378832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656379598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656390626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656410608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656412642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332656415564
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1332656467754
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1332656468627
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1332656468667
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1332656468727
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1332656468728
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1332656468777
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1332656468781
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1332656468901
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332656478575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656479839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656483293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656483403
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1332656483812
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1332656483827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656484292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332656484334
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1332656484513
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1332656484536
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1332656484575
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1332656484576
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1332656489526
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1332656489542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656498631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656504834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332656504918
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656506592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332656507481
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656510015
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656510129
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656510980
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656510981
error,log,,,"Designer [1.1.0.r37x201109091012.201203250021]: Widget is disposed",1332656511300
error,log,,,"Designer [1.1.0.r37x201109091012.201203250021]: Widget is disposed",1332656511304
error,log,,,"Designer [1.1.0.r37x201109091012.201203250021]: Widget is disposed",1332656511306
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656512365
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656512402
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656512402
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1332656515004
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656515004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656518287
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1332656518967
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1332656519031
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1332656519043
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1332656519050
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1332656519079
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1332656519085
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1332656519107
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1332656519148
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1332656519180
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1332656519599
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1332656519691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656520446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332656520531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656521739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656522976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332656523056
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656528239
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656528261
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656528355
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656528387
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656528461
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656528502
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656528656
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656528741
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656528894
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656528935
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.editor",1332656528942
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656533107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656535185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656536071
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656537144
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656538867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656541174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656542078
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656543762
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1332656546325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656548249
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656549579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656549847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332656549972
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656563869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656636076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656636878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332656653372
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1332656656941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656659420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656668366
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656690065
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656692030
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656698769
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332656708353
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1332656710122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656727338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656903743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656908756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656911260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332656931055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332657005048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332657080028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332657086557
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332657098289
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332657102965
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332657104853
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1332657111343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332657113495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332657115122
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332657115205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332657122260
error,log,,,"XMPP Connection Error:  (SarosNet.java:451)",1332680895141
error,log,,,"New Connection State == ERROR (SarosNet.java:430)",1332680895169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332680897236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332680902184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683055785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683064551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683084494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683100013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683102306
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332683279625
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1332683284313
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1332683293506
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1332683294808
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1332683337138
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1332683339007
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1332683341163
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1332683341738
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1332683344240
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1332683346205
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1332683347410
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1332683349678
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1332683353609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683357809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683368874
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1332683369693
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.VariableView",1332683369979
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1332683370364
started,bundle,de.fu_berlin.inf.dpp.nebula,11.12.9.r3685,"de.fu_berlin.inf.dpp.nebula",1332683370501
opened,view,de.fu_berlin.inf.dpp,11.12.9.r3685,"de.fu_berlin.inf.dpp.ui.views.SarosView",1332683370878
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1332683371027
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1332683371172
opened,view,de.fu_berlin.inf.dpp.whiteboard,11.12.9.r3685,"de.fu_berlin.inf.dpp.whiteboard.view.SarosWhiteboardView",1332683371740
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1332683372012
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.BreakpointView",1332683373539
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.BreakpointView",1332683438740
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.VariableView",1332683443601
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1332683452735
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepInto",1332683453023
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepInto",1332683462499
opened,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1332683462928
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepInto",1332683468500
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepInto",1332683471696
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepInto",1332683473227
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1332683487450
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1332683487791
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1332683488148
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1332683489884
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1332683491169
closed,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1332683491172
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.VariableView",1332683492101
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1332683494076
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1332683495705
activated,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1332683495714
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332683501064
closed,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1332683501064
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332683502587
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332683505610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683515746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683517544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683518508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683550488
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332683551079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683553237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683561637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683563266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332683564473
